product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status
PROD-603779,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,735,9/30/2025 16:03,10/15/2025 16:03,10/14/2025 16:03,Express Road,Delivered
PROD-165488,Osaka Freight Corp,Tokyo Port,Chennai Port,2740,7/11/2025 2:31,7/24/2025 2:31,7/24/2025 2:31,Air Cargo,Delivered
PROD-748226,Osaka Freight Corp,Nagoya Airport,Chennai Port,3758,9/10/2025 5:40,9/15/2025 5:40,9/13/2025 5:40,Sea Freight,Delivered
PROD-870969,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,156,5/31/2026 5:32,6/8/2026 5:32,6/6/2026 5:32,Express Road,Delivered
PROD-136412,Nagoya Auto Parts,Osaka Port,Chennai Port,430,2/3/2026 4:15,2/18/2026 4:15,2/18/2026 4:15,Air Cargo,Delivered
PROD-719064,Tokyo Logistics Co,Tokyo Port,Chennai Port,1438,4/16/2026 9:57,4/29/2026 9:57,4/28/2026 9:57,Air Cargo,Delivered
PROD-985051,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4726,11/7/2025 22:26,11/14/2025 22:26,11/12/2025 22:26,Sea Freight,Delivered
PROD-501602,Kyoto Tech Components,Tokyo Port,Chennai Port,984,10/5/2025 17:28,10/11/2025 17:28,10/9/2025 17:28,Sea Freight,Delivered
PROD-139995,Nagoya Auto Parts,Yokohama Port,Chennai Port,4475,4/26/2026 2:38,5/3/2026 2:38,5/9/2026 2:38,Sea Freight,Delayed
PROD-720861,Tokyo Logistics Co,Yokohama Port,Chennai Port,439,9/14/2025 6:45,9/20/2025 6:45,NaT,Air Cargo,In-Transit
PROD-343492,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,826,1/13/2026 15:58,1/23/2026 15:58,2/2/2026 15:58,Air Cargo,Delayed
PROD-208314,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1699,3/30/2026 2:10,4/4/2026 2:10,4/3/2026 2:10,Express Road,Delivered
PROD-385456,Nagoya Auto Parts,Tokyo Port,Chennai Port,2539,7/11/2025 21:31,7/26/2025 21:31,8/2/2025 21:31,Express Road,Delayed
PROD-918961,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,917,8/16/2025 12:05,8/31/2025 12:05,9/6/2025 12:05,Air Cargo,Delayed
PROD-875224,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3508,10/26/2025 21:11,11/5/2025 21:11,11/4/2025 21:11,Sea Freight,Delivered
PROD-235391,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4064,4/30/2026 1:37,5/14/2026 1:37,5/14/2026 1:37,Sea Freight,Delivered
PROD-24085,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4058,6/18/2025 15:27,7/2/2025 15:27,7/6/2025 15:27,Air Cargo,Delayed
PROD-678540,Tokyo Logistics Co,Osaka Port,Chennai Port,1984,5/14/2026 5:29,5/19/2026 5:29,5/24/2026 5:29,Air Cargo,Delayed
PROD-239816,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1318,1/20/2026 14:22,2/1/2026 14:22,2/1/2026 14:22,Sea Freight,Delivered
PROD-484887,Kyoto Tech Components,Osaka Port,Chennai Port,2031,5/8/2026 6:53,5/22/2026 6:53,5/20/2026 6:53,Air Cargo,Delivered
PROD-735325,Kyoto Tech Components,Yokohama Port,Chennai Port,3971,8/22/2025 11:39,9/4/2025 11:39,9/3/2025 11:39,Express Road,Delivered
PROD-52201,Kyoto Tech Components,Nagoya Airport,Chennai Port,1701,4/18/2026 4:38,5/3/2026 4:38,NaT,Express Road,In-Transit
PROD-449737,Osaka Freight Corp,Osaka Port,Chennai Port,1208,11/4/2025 13:04,11/18/2025 13:04,11/17/2025 13:04,Express Road,Delivered
PROD-156501,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2064,1/16/2026 8:36,1/28/2026 8:36,1/26/2026 8:36,Express Road,Delivered
PROD-385792,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1374,7/13/2025 14:23,7/19/2025 14:23,7/17/2025 14:23,Air Cargo,Delivered
PROD-594797,Osaka Freight Corp,Tokyo Port,Chennai Port,1394,8/12/2025 4:57,8/20/2025 4:57,8/20/2025 4:57,Sea Freight,Delivered
PROD-753489,Tokyo Logistics Co,Tokyo Port,Chennai Port,1191,7/23/2025 22:22,7/29/2025 22:22,7/29/2025 22:22,Sea Freight,Delivered
PROD-810926,Osaka Freight Corp,Yokohama Port,Chennai Port,1834,12/20/2025 3:04,12/30/2025 3:04,12/30/2025 3:04,Air Cargo,Delivered
PROD-475747,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3085,5/13/2026 2:06,5/20/2026 2:06,5/18/2026 2:06,Air Cargo,Delivered
PROD-518152,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2319,4/9/2026 5:14,4/14/2026 5:14,4/13/2026 5:14,Air Cargo,Delivered
PROD-748225,Osaka Freight Corp,Osaka Port,Chennai Port,4750,7/24/2025 8:33,7/31/2025 8:33,8/4/2025 8:33,Air Cargo,Delayed
PROD-992007,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2559,8/24/2025 6:25,9/5/2025 6:25,9/5/2025 6:25,Air Cargo,Delivered
PROD-820114,Tokyo Logistics Co,Tokyo Port,Chennai Port,2337,4/21/2026 21:13,4/29/2026 21:13,4/28/2026 21:13,Air Cargo,Delivered
PROD-782702,Osaka Freight Corp,Yokohama Port,Chennai Port,1521,9/16/2025 7:10,10/1/2025 7:10,9/30/2025 7:10,Air Cargo,Delivered
PROD-136523,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3050,12/8/2025 13:27,12/20/2025 13:27,12/19/2025 13:27,Sea Freight,Delivered
PROD-216642,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4433,11/15/2025 14:26,11/20/2025 14:26,11/28/2025 14:26,Sea Freight,Delayed
PROD-864119,Kyoto Tech Components,Tokyo Port,Chennai Port,3913,1/16/2026 5:53,1/25/2026 5:53,1/23/2026 5:53,Express Road,Delivered
PROD-710083,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,1249,9/22/2025 10:07,9/29/2025 10:07,9/27/2025 10:07,Air Cargo,Delivered
PROD-189131,Nagoya Auto Parts,Yokohama Port,Chennai Port,1784,8/19/2025 5:36,8/30/2025 5:36,8/30/2025 5:36,Express Road,Delivered
PROD-153032,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3587,11/7/2025 6:43,11/12/2025 6:43,11/10/2025 6:43,Air Cargo,Delivered
PROD-274516,Nagoya Auto Parts,Yokohama Port,Chennai Port,2635,6/21/2025 13:55,7/5/2025 13:55,NaT,Express Road,In-Transit
PROD-472883,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3260,9/5/2025 1:54,9/11/2025 1:54,9/11/2025 1:54,Air Cargo,Delivered
PROD-387593,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,980,5/8/2026 11:07,5/13/2026 11:07,5/12/2026 11:07,Sea Freight,Delivered
PROD-678675,Tokyo Logistics Co,Tokyo Port,Chennai Port,531,1/9/2026 23:17,1/19/2026 23:17,1/25/2026 23:17,Sea Freight,Delayed
PROD-10821,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,1514,11/25/2025 9:51,12/7/2025 9:51,12/16/2025 9:51,Sea Freight,Delayed
PROD-913774,Osaka Freight Corp,Yokohama Port,Chennai Port,400,11/29/2025 7:48,12/12/2025 7:48,12/12/2025 7:48,Air Cargo,Delivered
PROD-726687,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,365,10/7/2025 3:11,10/21/2025 3:11,10/20/2025 3:11,Sea Freight,Delivered
PROD-222526,Osaka Freight Corp,Yokohama Port,Chennai Port,3313,11/3/2025 6:34,11/18/2025 6:34,11/22/2025 6:34,Sea Freight,Delayed
PROD-742866,Nagoya Auto Parts,Tokyo Port,Chennai Port,4841,2/26/2026 14:38,3/13/2026 14:38,3/12/2026 14:38,Air Cargo,Delivered
PROD-626205,Osaka Freight Corp,Nagoya Airport,Chennai Port,3954,11/12/2025 16:10,11/19/2025 16:10,11/18/2025 16:10,Express Road,Delivered
PROD-99907,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2885,9/12/2025 15:42,9/23/2025 15:42,9/22/2025 15:42,Air Cargo,Delivered
PROD-54644,Kyoto Tech Components,Nagoya Airport,Chennai Port,3659,12/31/2025 12:13,1/12/2026 12:13,1/11/2026 12:13,Sea Freight,Delivered
PROD-246249,Osaka Freight Corp,Yokohama Port,Chennai Port,4486,10/10/2025 15:29,10/22/2025 15:29,10/20/2025 15:29,Sea Freight,Delivered
PROD-371512,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2893,11/30/2025 1:46,12/10/2025 1:46,12/17/2025 1:46,Air Cargo,Delayed
PROD-984950,Nagoya Auto Parts,Nagoya Airport,Chennai Port,223,6/10/2026 2:52,6/15/2026 2:52,6/13/2026 2:52,Express Road,Delivered
PROD-841218,Nagoya Auto Parts,Tokyo Port,Chennai Port,2775,2/11/2026 1:41,2/22/2026 1:41,2/21/2026 1:41,Sea Freight,Delivered
PROD-784588,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1220,1/15/2026 13:39,1/22/2026 13:39,1/26/2026 13:39,Air Cargo,Delayed
PROD-5621,Tokyo Logistics Co,Yokohama Port,Chennai Port,2928,4/2/2026 20:40,4/11/2026 20:40,4/10/2026 20:40,Express Road,Delivered
PROD-649758,Kyoto Tech Components,Osaka Port,Chennai Port,3159,9/11/2025 17:11,9/20/2025 17:11,9/28/2025 17:11,Sea Freight,Delayed
PROD-413869,Nagoya Auto Parts,Nagoya Airport,Chennai Port,411,10/28/2025 4:54,11/7/2025 4:54,11/14/2025 4:54,Air Cargo,Delayed
PROD-138661,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4080,2/11/2026 5:49,2/22/2026 5:49,2/21/2026 5:49,Air Cargo,Delivered
PROD-586741,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1496,5/30/2026 15:27,6/12/2026 15:27,6/10/2026 15:27,Sea Freight,Delivered
PROD-272935,Osaka Freight Corp,Nagoya Airport,Chennai Port,4954,6/26/2025 2:11,7/6/2025 2:11,7/4/2025 2:11,Express Road,Delivered
PROD-516780,Kyoto Tech Components,Yokohama Port,Chennai Port,4924,8/12/2025 2:42,8/17/2025 2:42,8/27/2025 2:42,Express Road,Delayed
PROD-920541,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1812,5/16/2026 20:43,5/23/2026 20:43,5/21/2026 20:43,Express Road,Delivered
PROD-94002,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1935,11/29/2025 0:49,12/10/2025 0:49,12/8/2025 0:49,Express Road,Delivered
PROD-556189,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2905,10/4/2025 23:13,10/17/2025 23:13,10/17/2025 23:13,Express Road,Delivered
PROD-273055,Osaka Freight Corp,Nagoya Airport,Chennai Port,1913,11/16/2025 4:39,11/22/2025 4:39,11/21/2025 4:39,Express Road,Delivered
PROD-46307,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2833,7/23/2025 17:54,8/5/2025 17:54,8/3/2025 17:54,Sea Freight,Delivered
PROD-523460,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2321,6/3/2026 11:08,6/17/2026 11:08,6/17/2026 11:08,Sea Freight,Delivered
PROD-875355,Kyoto Tech Components,Yokohama Port,Chennai Port,3439,4/25/2026 10:38,5/8/2026 10:38,5/8/2026 10:38,Sea Freight,Delivered
PROD-378108,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4370,9/21/2025 16:53,9/27/2025 16:53,9/26/2025 16:53,Sea Freight,Delivered
PROD-296668,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2449,5/15/2026 8:52,5/30/2026 8:52,5/29/2026 8:52,Sea Freight,Delivered
PROD-276002,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,1757,5/6/2026 19:21,5/20/2026 19:21,5/24/2026 19:21,Express Road,Delayed
PROD-798557,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4434,1/20/2026 22:30,2/4/2026 22:30,2/2/2026 22:30,Express Road,Delivered
PROD-542085,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,230,5/15/2026 13:04,5/24/2026 13:04,5/22/2026 13:04,Express Road,Delivered
PROD-936034,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,357,10/3/2025 9:28,10/17/2025 9:28,10/17/2025 9:28,Express Road,Delivered
PROD-772663,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3899,8/10/2025 7:54,8/18/2025 7:54,8/17/2025 7:54,Air Cargo,Delivered
PROD-800771,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3025,6/9/2026 7:49,6/17/2026 7:49,6/16/2026 7:49,Air Cargo,Delivered
PROD-582667,Tokyo Logistics Co,Osaka Port,Chennai Port,1755,5/24/2026 1:37,6/2/2026 1:37,6/2/2026 1:37,Air Cargo,Delivered
PROD-689354,Kyoto Tech Components,Osaka Port,Chennai Port,1782,4/18/2026 15:11,4/24/2026 15:11,4/27/2026 15:11,Sea Freight,Delayed
PROD-461362,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,773,1/29/2026 14:26,2/3/2026 14:26,2/1/2026 14:26,Sea Freight,Delivered
PROD-155840,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3905,6/30/2025 12:14,7/10/2025 12:14,7/10/2025 12:14,Sea Freight,Delivered
PROD-192037,Nagoya Auto Parts,Tokyo Port,Chennai Port,3704,7/1/2025 0:01,7/8/2025 0:01,7/8/2025 0:01,Air Cargo,Delivered
PROD-272864,Osaka Freight Corp,Osaka Port,Chennai Port,3679,6/24/2025 4:03,6/30/2025 4:03,6/30/2025 4:03,Sea Freight,Delivered
PROD-489824,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3812,8/9/2025 19:23,8/15/2025 19:23,8/14/2025 19:23,Express Road,Delivered
PROD-938659,Osaka Freight Corp,Tokyo Port,Chennai Port,4743,11/17/2025 11:20,12/1/2025 11:20,12/1/2025 11:20,Air Cargo,Delivered
PROD-42773,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3059,5/15/2026 17:22,5/27/2026 17:22,5/26/2026 17:22,Express Road,Delivered
PROD-743470,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4499,11/19/2025 7:57,12/3/2025 7:57,12/2/2025 7:57,Air Cargo,Delivered
PROD-479995,Tokyo Logistics Co,Osaka Port,Chennai Port,776,1/1/2026 22:01,1/14/2026 22:01,1/12/2026 22:01,Air Cargo,Delivered
PROD-886925,Osaka Freight Corp,Osaka Port,Chennai Port,2501,12/8/2025 3:07,12/23/2025 3:07,12/21/2025 3:07,Air Cargo,Delivered
PROD-155245,Tokyo Logistics Co,Tokyo Port,Chennai Port,694,2/28/2026 22:58,3/11/2026 22:58,3/10/2026 22:58,Air Cargo,Delivered
PROD-98123,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2805,7/26/2025 5:37,8/2/2025 5:37,8/2/2025 5:37,Air Cargo,Delivered
PROD-297917,Nagoya Auto Parts,Nagoya Airport,Chennai Port,469,8/24/2025 11:34,9/5/2025 11:34,9/5/2025 11:34,Sea Freight,Delivered
PROD-176470,Kyoto Tech Components,Nagoya Airport,Chennai Port,1273,8/16/2025 1:16,8/31/2025 1:16,8/30/2025 1:16,Express Road,Delivered
PROD-862529,Tokyo Logistics Co,Tokyo Port,Chennai Port,728,3/11/2026 23:28,3/21/2026 23:28,3/19/2026 23:28,Air Cargo,Delivered
PROD-934170,Nagoya Auto Parts,Yokohama Port,Chennai Port,3568,9/18/2025 16:55,9/30/2025 16:55,9/30/2025 16:55,Sea Freight,Delivered
PROD-222713,Osaka Freight Corp,Tokyo Port,Chennai Port,4912,2/8/2026 6:36,2/23/2026 6:36,2/22/2026 6:36,Express Road,Delivered
PROD-4326,Osaka Freight Corp,Osaka Port,Chennai Port,2751,1/10/2026 4:56,1/17/2026 4:56,1/15/2026 4:56,Sea Freight,Delivered
PROD-598514,Kyoto Tech Components,Yokohama Port,Chennai Port,4113,12/20/2025 4:37,1/1/2026 4:37,12/30/2025 4:37,Express Road,Delivered
PROD-965123,Tokyo Logistics Co,Nagoya Airport,Chennai Port,4368,8/16/2025 0:31,8/29/2025 0:31,8/29/2025 0:31,Express Road,Delivered
PROD-805572,Osaka Freight Corp,Osaka Port,Chennai Port,3511,7/9/2025 3:13,7/15/2025 3:13,7/13/2025 3:13,Sea Freight,Delivered
PROD-98886,Tokyo Logistics Co,Yokohama Port,Chennai Port,2057,12/10/2025 0:01,12/21/2025 0:01,12/19/2025 0:01,Air Cargo,Delivered
PROD-27223,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3485,5/1/2026 4:09,5/10/2026 4:09,5/10/2026 4:09,Sea Freight,Delivered
PROD-713702,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2236,9/22/2025 21:38,9/28/2025 21:38,9/26/2025 21:38,Air Cargo,Delivered
PROD-391704,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,767,7/25/2025 15:02,7/31/2025 15:02,7/30/2025 15:02,Sea Freight,Delivered
PROD-997426,Osaka Freight Corp,Nagoya Airport,Chennai Port,4633,1/12/2026 16:28,1/27/2026 16:28,1/25/2026 16:28,Air Cargo,Delivered
PROD-339254,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4782,7/19/2025 19:29,8/1/2025 19:29,7/30/2025 19:29,Air Cargo,Delivered
PROD-85000,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3284,8/6/2025 5:39,8/14/2025 5:39,8/19/2025 5:39,Express Road,Delayed
PROD-742084,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1190,11/26/2025 3:59,12/3/2025 3:59,12/11/2025 3:59,Sea Freight,Delayed
PROD-476111,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4096,2/6/2026 23:03,2/11/2026 23:03,2/11/2026 23:03,Air Cargo,Delivered
PROD-282400,Nagoya Auto Parts,Yokohama Port,Chennai Port,239,1/26/2026 13:43,2/3/2026 13:43,2/1/2026 13:43,Express Road,Delivered
PROD-6087,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1523,1/14/2026 2:21,1/24/2026 2:21,1/24/2026 2:21,Sea Freight,Delivered
PROD-45976,Kyoto Tech Components,Osaka Port,Chennai Port,3825,10/9/2025 9:22,10/14/2025 9:22,10/13/2025 9:22,Air Cargo,Delivered
PROD-997086,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2540,2/5/2026 17:33,2/16/2026 17:33,2/15/2026 17:33,Sea Freight,Delivered
PROD-993440,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1144,11/23/2025 13:29,11/28/2025 13:29,11/26/2025 13:29,Air Cargo,Delivered
PROD-769989,Nagoya Auto Parts,Yokohama Port,Chennai Port,1143,3/5/2026 6:15,3/18/2026 6:15,3/28/2026 6:15,Express Road,Delayed
PROD-835750,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4524,5/8/2026 7:10,5/16/2026 7:10,5/15/2026 7:10,Sea Freight,Delivered
PROD-221634,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,649,1/4/2026 22:48,1/19/2026 22:48,1/17/2026 22:48,Express Road,Delivered
PROD-840494,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3922,4/22/2026 8:59,5/2/2026 8:59,5/6/2026 8:59,Air Cargo,Delayed
PROD-338869,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1972,2/1/2026 3:43,2/15/2026 3:43,2/21/2026 3:43,Air Cargo,Delayed
PROD-779930,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1397,3/29/2026 14:04,4/13/2026 14:04,4/11/2026 14:04,Air Cargo,Delivered
PROD-998139,Kyoto Tech Components,Yokohama Port,Chennai Port,503,7/6/2025 21:39,7/16/2025 21:39,7/15/2025 21:39,Express Road,Delivered
PROD-97046,Tokyo Logistics Co,Yokohama Port,Chennai Port,3059,1/17/2026 1:14,1/24/2026 1:14,1/22/2026 1:14,Sea Freight,Delivered
PROD-186657,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2155,11/3/2025 18:00,11/13/2025 18:00,11/13/2025 18:00,Express Road,Delivered
PROD-808323,Osaka Freight Corp,Nagoya Airport,Chennai Port,903,9/6/2025 18:11,9/16/2025 18:11,9/26/2025 18:11,Express Road,Delayed
PROD-93520,Osaka Freight Corp,Nagoya Airport,Chennai Port,4650,4/23/2026 4:36,5/8/2026 4:36,5/6/2026 4:36,Sea Freight,Delivered
PROD-218337,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2426,6/18/2025 13:30,6/30/2025 13:30,6/30/2025 13:30,Express Road,Delivered
PROD-817357,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4258,8/9/2025 14:00,8/18/2025 14:00,8/16/2025 14:00,Express Road,Delivered
PROD-678604,Tokyo Logistics Co,Osaka Port,Chennai Port,3718,11/5/2025 1:00,11/12/2025 1:00,11/10/2025 1:00,Air Cargo,Delivered
PROD-685836,Tokyo Logistics Co,Nagoya Airport,Chennai Port,3708,3/12/2026 22:27,3/23/2026 22:27,3/23/2026 22:27,Air Cargo,Delivered
PROD-313048,Nagoya Auto Parts,Tokyo Port,Chennai Port,2302,8/6/2025 8:48,8/16/2025 8:48,8/21/2025 8:48,Express Road,Delayed
PROD-453360,Kyoto Tech Components,Osaka Port,Chennai Port,4854,12/7/2025 8:19,12/21/2025 8:19,12/21/2025 8:19,Air Cargo,Delivered
PROD-966472,Osaka Freight Corp,Nagoya Airport,Chennai Port,3452,3/6/2026 20:19,3/14/2026 20:19,3/12/2026 20:19,Air Cargo,Delivered
PROD-718234,Nagoya Auto Parts,Osaka Port,Chennai Port,234,10/2/2025 7:58,10/8/2025 7:58,10/8/2025 7:58,Express Road,Delivered
PROD-376485,Osaka Freight Corp,Osaka Port,Chennai Port,3733,1/17/2026 11:57,1/22/2026 11:57,1/20/2026 11:57,Express Road,Delivered
PROD-872470,Osaka Freight Corp,Yokohama Port,Chennai Port,225,2/9/2026 3:29,2/17/2026 3:29,2/23/2026 3:29,Sea Freight,Delayed
PROD-209580,Nagoya Auto Parts,Tokyo Port,Chennai Port,3236,10/23/2025 6:44,11/6/2025 6:44,11/6/2025 6:44,Sea Freight,Delivered
PROD-928422,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3690,12/6/2025 21:37,12/19/2025 21:37,12/17/2025 21:37,Sea Freight,Delivered
PROD-281521,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,646,10/30/2025 19:36,11/4/2025 19:36,11/4/2025 19:36,Sea Freight,Delivered
PROD-443621,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1900,1/2/2026 17:19,1/7/2026 17:19,1/5/2026 17:19,Air Cargo,Delivered
PROD-443061,Kyoto Tech Components,Osaka Port,Chennai Port,4222,7/14/2025 0:34,7/21/2025 0:34,7/21/2025 0:34,Sea Freight,Delivered
PROD-643687,Tokyo Logistics Co,Tokyo Port,Chennai Port,3422,4/3/2026 6:41,4/14/2026 6:41,NaT,Express Road,In-Transit
PROD-661322,Kyoto Tech Components,Nagoya Airport,Chennai Port,4018,8/18/2025 3:15,8/28/2025 3:15,8/27/2025 3:15,Sea Freight,Delivered
PROD-42402,Kyoto Tech Components,Tokyo Port,Chennai Port,2158,11/13/2025 16:03,11/23/2025 16:03,11/22/2025 16:03,Express Road,Delivered
PROD-486041,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,510,12/15/2025 13:31,12/29/2025 13:31,1/6/2026 13:31,Air Cargo,Delayed
PROD-679068,Tokyo Logistics Co,Yokohama Port,Chennai Port,1839,2/13/2026 3:12,2/26/2026 3:12,2/25/2026 3:12,Sea Freight,Delivered
PROD-162602,Nagoya Auto Parts,Yokohama Port,Chennai Port,2329,2/16/2026 17:05,2/23/2026 17:05,2/23/2026 17:05,Air Cargo,Delivered
PROD-552891,Osaka Freight Corp,Tokyo Port,Chennai Port,215,5/16/2026 23:42,5/29/2026 23:42,NaT,Sea Freight,In-Transit
PROD-550164,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,309,1/27/2026 0:16,2/5/2026 0:16,2/4/2026 0:16,Sea Freight,Delivered
PROD-490963,Osaka Freight Corp,Osaka Port,Chennai Port,3712,7/11/2025 17:45,7/25/2025 17:45,7/25/2025 17:45,Express Road,Delivered
PROD-951276,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4800,11/17/2025 19:27,11/25/2025 19:27,11/23/2025 19:27,Express Road,Delivered
PROD-155825,Tokyo Logistics Co,Osaka Port,Chennai Port,4178,3/30/2026 19:51,4/4/2026 19:51,4/3/2026 19:51,Sea Freight,Delivered
PROD-717555,Tokyo Logistics Co,Osaka Port,Chennai Port,1130,6/5/2026 12:50,6/18/2026 12:50,6/18/2026 12:50,Express Road,Delivered
PROD-882416,Kyoto Tech Components,Osaka Port,Bengaluru Hub,948,5/6/2026 20:20,5/19/2026 20:20,5/17/2026 20:20,Sea Freight,Delivered
PROD-448509,Osaka Freight Corp,Tokyo Port,Chennai Port,1460,9/9/2025 21:20,9/23/2025 21:20,9/23/2025 21:20,Express Road,Delivered
PROD-50046,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,1242,9/26/2025 23:49,10/10/2025 23:49,10/10/2025 23:49,Sea Freight,Delivered
PROD-961860,Nagoya Auto Parts,Nagoya Airport,Chennai Port,397,12/29/2025 7:35,1/11/2026 7:35,1/10/2026 7:35,Express Road,Delivered
PROD-112860,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2637,6/27/2025 12:59,7/8/2025 12:59,7/6/2025 12:59,Sea Freight,Delivered
PROD-433082,Nagoya Auto Parts,Yokohama Port,Chennai Port,2449,12/14/2025 13:57,12/29/2025 13:57,12/27/2025 13:57,Air Cargo,Delivered
PROD-692956,Tokyo Logistics Co,Yokohama Port,Chennai Port,2056,7/15/2025 13:55,7/30/2025 13:55,NaT,Sea Freight,In-Transit
PROD-852308,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3252,3/1/2026 3:46,3/15/2026 3:46,3/13/2026 3:46,Air Cargo,Delivered
PROD-267240,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4613,9/11/2025 14:46,9/19/2025 14:46,9/19/2025 14:46,Air Cargo,Delivered
PROD-805984,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2894,1/10/2026 22:38,1/16/2026 22:38,1/16/2026 22:38,Air Cargo,Delivered
PROD-119470,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,1965,12/11/2025 22:46,12/23/2025 22:46,12/22/2025 22:46,Sea Freight,Delivered
PROD-485363,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3028,3/8/2026 12:53,3/15/2026 12:53,3/14/2026 12:53,Express Road,Delivered
PROD-191059,Tokyo Logistics Co,Yokohama Port,Chennai Port,206,8/15/2025 15:36,8/29/2025 15:36,8/29/2025 15:36,Air Cargo,Delivered
PROD-47457,Kyoto Tech Components,Osaka Port,Chennai Port,1533,4/14/2026 22:26,4/26/2026 22:26,4/25/2026 22:26,Air Cargo,Delivered
PROD-919344,Nagoya Auto Parts,Osaka Port,Chennai Port,4004,7/11/2025 11:48,7/21/2025 11:48,7/20/2025 11:48,Air Cargo,Delivered
PROD-329196,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3011,2/23/2026 8:06,3/5/2026 8:06,3/12/2026 8:06,Air Cargo,Delayed
